Date, SOXL ,TNA,FAS,UPRO,NAIL
9/17/2018,10.13,90.56,73.09,27.98,50.68
9/18/2018,10.42,91.7,73.85,28.43,51.85
9/19/2018,10.48,90.66,75.56,28.52,51.12
9/20/2018,10.84,93.19,77.5,29.19,49.97
9/21/2018,10.74,91.69,76.89,29.11,48.99
9/24/2018,10.85,90.81,74.47,28.84,47.1
9/25/2018,10.28,91.21,73.99,28.72,47.18
9/26/2018,9.99,88.66,71.55,28.44,45.15
9/27/2018,10.12,88.67,71.26,28.67,43.69
9/28/2018,10.31,89.51,70.34,28.64,42.73
10/1/2018,10.39,85.79,70.36,28.96,42.06
10/2/2018,10.41,83.17,70,28.93,41.99
10/3/2018,10.43,85.33,71.01,28.97,40.53
10/4/2018,9.87,81.78,71.05,28.28,38.4
10/5/2018,9.17,79.41,70.1,27.83,37.56
10/8/2018,8.84,78.96,70.54,27.78,38.71
10/9/2018,8.84,77.97,70.1,27.67,35.7
10/10/2018,7.66,71.4,63.84,25.01,33.9
10/11/2018,7.42,67.18,58.65,23.39,32.43
10/12/2018,7.83,67.19,59.58,24.33,31.41
10/15/2018,7.62,67.92,58.85,23.92,31.45
10/16/2018,8.37,73.6,62.08,25.42,33.38
10/17/2018,8.27,72.83,63.14,25.48,31.1
10/18/2018,7.65,68.85,60.64,24.38,29.13
10/19/2018,7.29,66.4,61.27,24.31,27.03
10/22/2018,7.43,65.98,58.56,24.01,25.38
10/23/2018,7.31,64.31,57.55,23.6,26.99
10/24/2018,5.86,56.98,53.82,21.44,24.61
10/25/2018,6.26,60.57,56.65,22.63,26.61
10/26/2018,5.93,58.55,53.79,21.4,26.64
10/29/2018,5.75,57.77,54.35,21.03,24.88
10/30/2018,6.47,61.12,56.45,22,28.39
10/31/2018,6.7,61.85,58.55,22.69,28.32
11/1/2018,7.63,65.78,59.62,23.4,31.05
11/2/2018,7.28,66.46,59.03,22.94,30.09
11/5/2018,7.1,66.31,61.17,23.36,31.44
11/6/2018,7.35,67.32,62.09,23.78,31.21
11/7/2018,7.62,70.8,64.93,25.29,31.44
11/8/2018,7.52,70.27,65.43,25.14,28.83
11/9/2018,7.1,66.46,63.84,24.44,28.15
11/12/2018,6.17,62.46,60.58,23.02,26.82
11/13/2018,6.4,61.77,61.19,22.91,28.02
11/14/2018,6.47,60.47,59.31,22.41,27.75
11/15/2018,7.13,63.08,61.19,23.12,25.99
11/16/2018,6.87,63.38,61.47,23.29,27.58
11/19/2018,6.07,59.65,60.33,22.15,27.54
11/20/2018,6.1,56.2,56.97,20.89,27.62
11/21/2018,6.17,58.36,57.39,21.09,29.28
11/23/2018,6.17,58.35,56.11,20.66,29.5
11/26/2018,6.52,60.49,59.14,21.64,29.81
11/27/2018,6.56,59.04,59.39,21.85,29.85
11/28/2018,7.01,63.37,62.78,23.34,32.3
11/29/2018,6.84,62.83,61.41,23.19,31.24
11/30/2018,7.13,63.7,62.84,23.66,31.08
12/3/2018,7.7,65.61,64.35,24.54,32.28
12/4/2018,6.58,57.21,57.17,22.21,27.62
12/6/2018,6.47,56.68,56.65,22.07,29.2
12/7/2018,5.75,53.14,53.47,20.52,28.14
12/10/2018,5.99,52.63,52.01,20.62,26.27
12/11/2018,6.1,52.37,51.02,20.61,25.76
12/12/2018,6.37,53.93,51.17,20.94,26.88
12/13/2018,6.29,51.64,50.62,20.91,26.2
12/14/2018,6.03,49.27,49.16,19.74,25.24
12/17/2018,5.8,45.94,46.61,18.55,24.71
12/18/2018,6.03,45.73,46.33,18.51,26.08
12/19/2018,5.27,42.88,44.64,17.66,25.22
12/20/2018,5.13,40.8,43.11,16.8,24.56
12/21/2018,4.9,37.52,40.54,15.74,22.26
12/24/2018,4.47,35.43,37.55,14.5,20.86
12/26/2018,5.24,40.46,42.65,16.58,23.63
12/27/2018,5.34,40.72,43.73,17.02,23.63
12/28/2018,5.45,41.2,43.67,16.93,23.98
12/31/2018,5.55,42.09,44.77,17.39,23.96
1/2/2019,5.7,42.82,44.95,17.43,25.05
1/3/2019,4.69,40.46,42.47,16.13,24.28
1/4/2019,5.29,45.05,46.29,17.77,27.27
1/7/2019,5.61,47.43,47,18.17,29.38
1/8/2019,5.52,49.49,47.73,18.68,29.91
1/9/2019,5.95,50.75,48.5,18.93,32.81
1/10/2019,6.11,51.49,49.12,19.17,32.24
1/11/2019,6.28,51.59,49.24,19.15,32.64
1/14/2019,5.99,50.05,49.67,18.83,31.31
1/15/2019,6.03,51.39,50.88,19.46,31.35
1/16/2019,5.88,52.39,53.34,19.58,30.43
1/17/2019,6.08,53.8,54.18,20.02,30.37
1/18/2019,6.5,55.49,56.48,20.81,30.18
1/22/2019,5.95,52.69,54.87,19.98,28.6
1/23/2019,5.83,52.35,55,20.08,29.1
1/24/2019,6.83,53.3,55.48,20.13,30.66
1/25/2019,7.26,55.34,57.11,20.62,30.45
1/28/2019,6.82,54.39,56.88,20.17,30.55
1/29/2019,6.52,54.04,56.45,20.08,31.84
1/30/2019,7.09,55.76,57.75,21.02,32.77
1/31/2019,7.1,57.11,57.7,21.55,35.22
2/1/2019,7.34,57.35,58.63,21.58,34.66
2/4/2019,7.45,59.3,59.6,22.04,34.34
2/5/2019,7.56,59.49,59.76,22.32,35.02
2/6/2019,8.17,59.25,59.2,22.21,33.07
2/7/2019,7.62,57.82,58.24,21.57,33.84
2/8/2019,7.59,57.95,57.87,21.65,33.17
2/11/2019,7.7,59.39,58.39,21.69,33.52
2/12/2019,8.18,61.57,60.09,22.52,37.93
2/13/2019,8.25,62.12,60.78,22.72,36.97
2/14/2019,8.32,62.54,59.48,22.56,36.72
2/15/2019,8.45,65.46,62.21,23.29,37.8
2/19/2019,8.4,66.01,62.49,23.4,38.48
2/20/2019,8.63,66.93,62.92,23.54,37.7
2/21/2019,8.44,66.16,62.19,23.28,38.69
2/22/2019,8.7,67.89,62.61,23.72,39.88
2/25/2019,8.92,67.92,62.85,23.82,39.06
2/26/2019,8.74,66.42,62.59,23.75,38.17
2/27/2019,8.43,66.78,62.98,23.71,37.33
2/28/2019,8.45,66.02,62.95,23.55,35.65
3/1/2019,8.67,67.87,63.81,24.02,35.39
3/4/2019,8.67,66.04,62.86,23.73,36.73
3/5/2019,8.55,65.16,62.48,23.63,34.8
3/6/2019,8.13,61.27,61.33,23.2,34.29
3/7/2019,7.86,59.65,59.78,22.62,35.57
3/8/2019,7.84,59.54,59.74,22.48,35.7
3/11/2019,8.4,62.66,61.82,23.46,37.21
3/12/2019,8.5,62.73,62.44,23.7,37.17
3/13/2019,8.6,63.49,63.62,24.17,36.2
3/14/2019,8.46,62.64,64.28,24.12,35.76
3/15/2019,9.19,63.15,65.16,24.47,35.48
3/18/2019,9.13,64.4,66.29,24.74,35.9
3/19/2019,9.48,63.44,65.03,24.76,34.21
3/20/2019,9.21,61.83,62.34,24.45,33.47
3/21/2019,10.16,64.27,63.23,25.26,35.68
3/22/2019,9.3,57.14,59.1,23.82,34.94
3/25/2019,8.94,57.87,58.64,23.76,37.13
3/26/2019,9.22,59.7,60.53,24.26,37.08
3/27/2019,8.81,59,59.88,23.92,39.37
3/28/2019,8.77,60.57,61.35,24.17,37.97
3/29/2019,9.17,61.12,61.86,24.64,37.35
4/1/2019,9.84,63.09,64.97,25.5,37.95
4/2/2019,9.88,62.57,65.21,25.5,37.85
4/3/2019,10.55,63.54,65.68,25.65,38.99
4/4/2019,10.59,64.48,66.15,25.81,41.46
4/5/2019,10.83,66.27,66.58,26.15,43.33
4/8/2019,10.91,65.92,66.6,26.25,43.36
4/9/2019,10.54,63.53,65.27,25.83,41.7
4/10/2019,10.81,66.1,66.16,26.09,42.92
4/11/2019,10.78,65.8,66.69,26.06,44.39
4/12/2019,11.23,66.47,69.53,26.59,44.73
4/15/2019,10.99,65.81,68.6,26.52,45.08
4/16/2019,12.04,66.29,69.44,26.59,45.84
4/17/2019,12.59,64.41,69.34,26.36,46.38
4/18/2019,12.61,63.96,69.07,26.5,47.65
4/22/2019,12.62,63.32,68.49,26.59,46.39
4/23/2019,13,66.24,69.96,27.27,48.16
4/24/2019,13.37,66.83,70.01,27.11,48.6
4/25/2019,12.65,65.14,70.35,27.02,45.57
4/26/2019,12.33,67.04,72.01,27.41,45.29
4/29/2019,12.26,67.96,73.16,27.51,45.74
4/30/2019,12.54,66.93,74.13,27.55,46.3
5/1/2019,12.23,65.04,72.48,26.93,46.17
5/2/2019,12.64,65.95,72.63,26.77,47.71
5/3/2019,12.89,69.73,74.3,27.52,48.72
5/6/2019,12.26,69.99,73.42,27.2,48.21
5/7/2019,11.36,65.77,69.8,25.84,46.33
5/8/2019,11.09,64.82,69.4,25.72,45.12
5/9/2019,10.69,64.09,69.33,25.46,46.34
5/10/2019,10.73,64.5,70.62,25.82,46.54
5/13/2019,9.21,58.39,65.83,23.91,44.64
5/14/2019,9.87,60.61,67.5,24.51,47
5/15/2019,10.11,61.19,67.65,24.93,47.51
5/16/2019,9.6,62.37,69.79,25.61,48.93
5/17/2019,9.03,59.71,68.62,25.13,47.49
5/20/2019,7.95,58.4,68.22,24.64,44.99
5/21/2019,8.45,60.83,69.84,25.28,46.97
5/22/2019,7.92,59.16,69.52,25.06,45.01
5/23/2019,7.52,55.64,66.91,24.16,43.4
5/24/2019,7.33,56.98,68.17,24.26,45.63
5/28/2019,7.13,55.76,66.56,23.61,43.36
5/29/2019,7.22,54.34,65.87,23.14,42.03
5/30/2019,7.39,53.87,65.52,23.3,42.41
5/31/2019,7.07,51.65,63.67,22.35,40.21
6/3/2019,7.13,52.03,63.65,22.17,42.2
6/4/2019,8.04,56.12,67.71,23.61,45.34
6/5/2019,7.88,56.05,69.92,24.2,46.36
6/6/2019,8.21,55.69,70.97,24.66,46.65
6/7/2019,8.46,56.77,71.36,25.41,48.37
6/10/2019,9.12,57.82,72.55,25.76,48.3
6/11/2019,9.19,57.26,72.44,25.74,46.83
6/12/2019,8.54,57.43,71.57,25.6,46.95
6/13/2019,8.71,59.27,71.62,25.93,48.76
6/14/2019,8.02,57.77,72.18,25.8,49.96
6/17/2019,7.86,58.96,71.23,25.85,48.61
6/18/2019,8.88,60.88,72.77,26.61,48.58
6/19/2019,8.9,61.54,73.15,26.83,47.04
6/20/2019,9.14,62.42,74.54,27.58,49.04
6/21/2019,8.96,60.74,73.47,27.47,45.99
6/24/2019,9.01,58.54,72.58,27.36,45.8
6/25/2019,8.62,57.36,70.89,26.52,42.5
6/26/2019,9.43,56.97,69.86,26.41,42.05
6/27/2019,9.85,60.2,71.55,26.7,44.71
6/28/2019,9.89,62.31,73.98,27.08,45.88
7/1/2019,10.69,62.94,75.89,27.78,46.59
7/2/2019,10.24,61.86,76.5,28.05,47.35
7/3/2019,10.08,63.14,78.56,28.67,48.6
7/5/2019,9.92,63.62,78.95,28.54,46.7
7/8/2019,9.68,61.84,78.1,28.12,47.29
7/9/2019,9.9,61.95,79.14,28.21,46.33
7/10/2019,10.11,62.3,78.85,28.61,47.5
7/11/2019,10.19,61.37,79.5,28.79,47.37
7/12/2019,10.77,62.76,80.42,29.19,49.55
7/15/2019,11.02,61.72,79.79,29.2,48.71
7/16/2019,10.66,61.74,78.94,28.91,49.75
7/17/2019,10.75,60.45,77.41,28.33,48.19
7/18/2019,11.24,61.07,78.94,28.62,47.86
7/19/2019,11.17,60.08,77.21,28.13,46.8
7/22/2019,11.82,59.8,77.55,28.34,45.78
7/23/2019,12.27,61,79.78,28.92,44.47
7/24/2019,13.39,64.02,81.41,29.32,46.42
7/25/2019,12.71,61.65,79.9,28.88,49.04
7/26/2019,12.7,63.79,82.22,29.47,47.94
7/29/2019,12.8,62.55,80.94,29.32,46.69
7/30/2019,12.71,64.5,80.76,29.11,49.75
7/31/2019,11.49,63.01,79.32,28.11,48.15
8/1/2019,10.8,60.25,75.96,27.4,48.58
8/2/2019,10.29,58.18,75.13,26.8,48.33
8/5/2019,8.95,52.93,68.12,24.42,45.27
8/6/2019,9.31,54.41,71.05,25.35,46.78
8/7/2019,9.5,54.33,70.76,25.41,49.2
8/8/2019,10.28,57.84,74.45,26.87,51.2
8/9/2019,9.7,55.6,73.6,26.32,49.52
8/12/2019,9.36,53.46,70.19,25.35,47.74
8/13/2019,10.18,55.23,72.33,26.52,50.24
8/14/2019,9.23,50.58,66.02,24.19,47.33
8/15/2019,9.15,49.93,67.36,24.37,46.64
8/16/2019,9.9,53.15,70.39,25.44,48.38
8/19/2019,10.47,54.75,72.29,26.35,50.39
8/20/2019,10.3,53.65,70.23,25.74,51.86
8/21/2019,10.59,54.94,71.36,26.36,54.09
8/22/2019,10.58,54.5,72.35,26.33,54.97
8/23/2019,9.21,49.55,67.18,24.28,50.73
8/26/2019,9.44,51.17,69.28,25.08,51.5
8/27/2019,9.34,48.88,68.22,24.8,50.7
8/28/2019,9.51,50.57,69.5,25.32,51.97
8/29/2019,10.16,53.24,72.2,26.27,54.06
8/30/2019,10.33,52.95,72.53,26.25,54.56
9/3/2019,9.79,50.57,71.35,25.78,53.15
9/4/2019,10.59,51.81,73.73,26.63,55.64
9/5/2019,11.58,54.6,76.73,27.66,55.54
9/6/2019,11.63,53.92,76.83,27.73,56.37
9/9/2019,11.79,56.01,77.6,27.75,57.48
9/10/2019,11.95,58.13,76.47,27.75,57.17
9/11/2019,12.48,61.68,77.11,28.34,59.6
9/12/2019,12.59,61.74,78.83,28.58,60.79
9/13/2019,12.48,62.07,79.14,28.52,60.16
9/16/2019,12.23,62.74,78.98,28.27,59.45
9/17/2019,12.34,62.21,79.77,28.49,60.23
9/18/2019,12.36,61.01,79.99,28.54,61.39
9/19/2019,12.17,60.17,79.67,28.49,61.28
9/20/2019,11.49,59.75,78.34,28.07,61
9/23/2019,11.85,59.68,78.63,28.09,60.79
9/24/2019,11.25,56.97,76.88,27.4,60.91
9/25/2019,11.83,58.78,78.2,27.88,62.98
9/26/2019,11.86,56.88,78.16,27.71,63.43
9/27/2019,11,55.47,77.4,27.24,61.9
9/30/2019,11.35,55.67,77.64,27.64,64.88
10/1/2019,11.04,52.41,73.95,26.65,62.97
10/2/2019,10.52,51.1,70.12,25.23,61.49
10/3/2019,11.05,51.69,71.3,25.83,61.8
10/4/2019,11.65,53.08,74.61,26.86,65.47
10/7/2019,11.39,52.85,73.64,26.52,64.58
10/8/2019,10.34,50.23,70,25.29,63.9
10/9/2019,10.86,50.87,71.83,25.97,64.3
10/10/2019,11.18,51.53,73.39,26.5,64.21
10/11/2019,11.93,54.17,75.3,27.3,64.24
10/14/2019,11.93,53.51,75.68,27.24,65.09
10/15/2019,12.71,55.34,77.81,28.05,67.61
10/16/2019,12.16,55.48,77.53,27.91,70.72
10/17/2019,12.28,57.42,77.72,28.13,72.04
10/18/2019,11.87,56.6,77.86,27.75,73.68
10/21/2019,12.55,58.24,80.34,28.35,72.06
10/22/2019,12.26,58.35,78.3,28.04,73.37
10/23/2019,11.54,58.55,78.9,28.28,73.04
10/24/2019,12.38,58.33,79.91,28.4,74.96
10/25/2019,13.14,59.25,80.41,28.77,74.95
10/28/2019,13.83,60.7,81.16,29.25,71.05
10/29/2019,13.47,61.37,81.64,29.2,69.93
10/30/2019,13.47,60.77,82.14,29.48,71.02
10/31/2019,13.22,59.64,80.95,29.21,70.4
11/1/2019,14.13,62.69,83.45,30.02,74.42
11/4/2019,15.05,63.65,83.91,30.38,68.88
11/5/2019,15.14,63.87,83.26,30.27,66.92
11/6/2019,14.8,62.8,84,30.31,69.78
11/7/2019,15.09,63.3,85.15,30.62,65.69
11/8/2019,15.33,63.78,85.26,30.81,66.53
11/11/2019,15.08,63.39,85.14,30.66,69.54
11/12/2019,15.22,63.41,84.94,30.81,70.84
11/13/2019,15.21,62.71,84.5,30.85,71.93
11/14/2019,15.08,62.62,85.5,30.98,73.05
11/15/2019,15.47,63.52,86.31,31.65,71.07
11/18/2019,15.38,62.93,86.87,31.71,73.31
11/19/2019,15.14,63.7,88.01,31.66,71.63
11/20/2019,14.62,63.08,87.16,31.32,71.9
11/21/2019,14.12,62.02,85.65,31.17,70
11/22/2019,14.11,62.55,86.72,31.35,70.1
11/25/2019,15.14,66.61,88.47,32.07,72.5
11/26/2019,14.94,66.71,89.45,32.27,75.56
11/27/2019,15.26,68.09,90.71,32.69,74.95
11/29/2019,14.76,66.74,90.1,32.35,73.87
12/2/2019,14.11,64.76,87.39,31.52,70.59
12/3/2019,13.47,64.21,85.6,30.87,70.2
12/4/2019,14.1,65.52,87.12,31.42,71.63
12/5/2019,14.27,65.69,88.18,31.61,74.31
12/6/2019,14.93,67.93,90.36,32.44,72.5
12/9/2019,14.68,67.53,89.92,32.15,73.6
12/10/2019,14.84,67.65,89.3,32.03,72.57
12/11/2019,15.82,67.62,88.65,32.3,74.65
12/12/2019,17.1,69.38,91.63,33.13,71.24
12/13/2019,16.82,68.48,91.49,33.18,71.94
12/16/2019,17.3,69.93,92.68,33.88,71.82
12/17/2019,17.52,70.94,92.98,33.88,70.18
12/18/2019,17.5,71.49,92.69,33.88,68.01
12/19/2019,17.91,72.2,93.48,34.28,66.37
12/20/2019,18.49,72.54,93.98,34.8,69.91
12/23/2019,18.59,72.89,93,34.9,67.52
12/24/2019,18.73,73.34,93.4,34.84,69.3
12/26/2019,18.8,73.36,94.78,35.35,68.51
12/27/2019,18.59,72.18,94.69,35.34,68.38
12/30/2019,18.2,71.68,93.69,34.75,67.69
12/31/2019,18.32,71.99,94.64,35.01,68.01
1/2/2020,19.46,72.09,96.25,35.95,67.66
1/3/2020,18.41,71.14,94.52,35.17,68.22
1/6/2020,17.83,71.51,94.57,35.53,70.02
1/7/2020,18.75,70.78,92.77,35.23,69.47
1/8/2020,18.79,71.51,94.72,35.77,71.46
1/9/2020,19.11,71.65,96.57,36.5,71.31
1/10/2020,18.72,70.73,95.55,36.19,72.56
1/13/2020,19.46,72.11,98.12,36.92,74.14
1/14/2020,19.58,72.96,97.12,36.74,75.59
1/15/2020,18.88,73.9,97.35,37,79.63
1/16/2020,19.82,76.84,99.95,37.9,80.83
1/17/2020,20.21,76.11,101.22,38.26,81.4
1/21/2020,20.17,74.22,100.34,38.04,84.61
1/22/2020,20.65,74.07,100.81,38.06,86.37
1/23/2020,21.12,74.04,101.01,38.14,90.86
1/24/2020,20.41,71.07,98.03,37.12,87.61
1/27/2020,18.04,68.76,94.07,35.34,87.53
1/28/2020,19.33,70.46,96.62,36.44,92.69
1/29/2020,18.27,69.27,96.44,36.34,89.2
1/30/2020,18.2,69.22,99.15,36.66,88.38
1/31/2020,16.24,65.02,93.08,34.69,82.46
2/3/2020,16.86,67.04,95.28,35.45,83.88
2/4/2020,18.43,70.01,98.55,37.06,83.11
2/5/2020,19.64,73.24,101.95,38.32,89.36
2/6/2020,19.65,72.74,101.97,38.71,89.53
2/7/2020,18.27,70.1,100.99,38.12,89.81
2/10/2020,19.09,71.3,102.68,38.95,92.56
2/11/2020,20.24,72.67,103.79,39.15,94.43
2/12/2020,21.13,74.13,104.43,39.89,94.12
2/13/2020,21.18,74.75,105.6,39.74,94.66
2/14/2020,21.04,73.88,107.04,39.93,95.22
2/18/2020,20.17,73.4,105.45,39.62,93.94
2/19/2020,21.73,74.49,106.51,40.18,95.16
2/20/2020,20.76,75.03,106.95,39.66,98.14
2/21/2020,18.9,72.71,104.06,38.44,96.38
2/24/2020,16.2,66.04,94.89,34.59,90.5
2/25/2020,14.71,59.18,84.79,31.46,79.35
2/26/2020,14.84,57.15,82.57,31.11,73.09
2/27/2020,12.74,51.05,71.84,26.88,67.52
2/28/2020,13.67,49,67.36,26.7,61.15
3/2/2020,15.02,52.96,77.17,29.93,68.26
3/3/2020,13.5,49.72,70.32,27.39,69.39
3/4/2020,15.48,53.94,77.57,30.83,79.86
3/5/2020,14.09,48.59,68.42,27.74,72.03
3/6/2020,13.24,45.73,62.89,26.35,65.08
3/9/2020,9.89,32.49,45.01,20.2,47.41
3/10/2020,11.77,35.49,52.51,23.39,52.91
3/11/2020,9.78,28.72,43.84,19.94,39.5
3/12/2020,6.8,19.41,31.69,14.16,24.3
3/13/2020,8.66,22.98,40.74,18.09,26.08
3/16/2020,5.32,14.45,24.86,11.77,21
3/17/2020,5.85,15.67,26.08,13.96,9.92
3/18/2020,4.33,12,19.26,11.82,6.93
3/19/2020,4.66,12.95,20.12,11.75,8.29
3/20/2020,4.26,11.88,17.87,10.15,7.62
3/23/2020,4.66,11.4,15,9.32,6.77
3/24/2020,6.25,14.43,20.07,11.92,9.71
3/25/2020,6,15.08,22.35,12.36,12.37
3/26/2020,7.21,17.85,26.41,14.51,13.85
3/27/2020,6.1,15.81,24.22,13.2,12.01
3/30/2020,6.75,16.86,25.64,14.49,11.75
3/31/2020,6.32,16.55,23.46,13.82,10.25
4/1/2020,5.29,13.22,19.24,11.97,7.73
4/2/2020,5.78,13.55,20.4,12.79,7.51
4/3/2020,5.44,12.35,19.17,12.24,7
4/6/2020,7.1,15.22,23.71,14.72,9.93
4/7/2020,7.01,15.35,24.23,14.72,10.43
4/8/2020,7.72,17.49,27.8,16.21,13
4/9/2020,7.21,19.96,31.36,16.95,14.41
4/13/2020,7.47,18.35,28.14,16.45,11.89
4/14/2020,8.46,19.41,29.13,17.95,13
4/15/2020,7.78,17.05,25.63,16.79,10.74
4/16/2020,8.35,16.65,24.32,17.04,10.83
4/17/2020,8.56,18.84,27.79,18.43,12.3
4/20/2020,8.01,18.13,25.86,17.43,10.86
4/21/2020,6.89,16.87,23.59,15.83,10.44
4/22/2020,8.04,17.53,24.8,16.9,10.82
4/23/2020,7.84,18.04,24.52,16.88,10.95
4/24/2020,8.33,18.93,25.34,17.59,12.22
4/27/2020,8.67,21.2,27.96,18.36,14.1
4/28/2020,8.54,22.16,28.6,18.1,16.89
4/29/2020,9.76,25.26,31.5,19.5,19.66
4/30/2020,8.73,22.47,29.35,18.95,17.29
5/1/2020,7.41,19.8,26.6,17.43,16.13
5/4/2020,7.61,19.97,26.35,17.61,16.49
5/5/2020,8,20.44,26.58,18.09,17.59
5/6/2020,8.28,19.98,25.37,17.73,17.28
5/7/2020,8.52,20.86,27.2,18.36,17.63
5/8/2020,9.27,23.23,28.67,19.26,20.2
5/11/2020,9.24,22.88,27.45,19.29,19.35
5/12/2020,8.46,20.43,25.01,18.1,17
5/13/2020,8,18.35,23,17.17,15.25
5/14/2020,8.64,18.63,24.43,17.79,15.77
5/15/2020,8.1,19.46,24.23,18,16.89
5/18/2020,9.23,22.99,27.91,19.67,21.71
5/19/2020,9.12,21.66,26.38,19.06,21.72
5/20/2020,10.16,23.57,28.03,20.02,22.07
5/21/2020,9.37,23.77,27.62,19.59,23.5
5/22/2020,9.51,24.03,27.81,19.69,24.74
5/26/2020,9.8,26.07,31.06,20.45,27.15
5/27/2020,10.22,28.57,33.68,21.34,31.15
5/28/2020,9.55,26.57,32.97,21.24,27.09
5/29/2020,10.27,26.02,32.28,21.49,27.01
6/1/2020,10.15,26.84,33.43,21.77,27.01
6/2/2020,10.8,27.46,34.28,22.32,27.91
6/3/2020,11.75,29.4,37.48,23.22,31.16
6/4/2020,12.06,29.33,38.24,23,28.61
6/5/2020,12.93,32.73,42.37,24.77,32.16
6/8/2020,12.86,34.61,44.32,25.7,31.12
6/9/2020,12.88,32.76,42.23,25.14,30.39
6/10/2020,13,30.04,38.78,24.7,30.15
6/11/2020,10.52,23.23,30.4,20.39,22.22
6/12/2020,10.95,24.87,33,21.13,24.37
6/15/2020,11.43,26.63,34.1,21.73,27.74
6/16/2020,12.04,28.48,35.79,22.97,30.1
6/17/2020,12.37,26.93,34.67,22.67,29.5
6/18/2020,12.31,26.96,34.49,22.7,27.8
6/19/2020,12.07,26.47,33.3,22.3,26.35
6/22/2020,12.39,27.3,33.54,22.78,27.21
6/23/2020,12.49,27.61,33.86,23.07,27.75
6/24/2020,11.65,24.88,30.32,21.32,24.89
6/25/2020,11.94,26.03,32.26,21.97,24.53
6/26/2020,11.22,23.96,29.02,20.4,23.14
6/29/2020,11.61,26.39,29.95,21.31,25.49
6/30/2020,12.55,27.39,31.29,22.18,26.92
7/1/2020,12.02,26.63,31.51,22.59,24.96
7/2/2020,12.47,27,31.56,22.95,25.22
7/6/2020,13.47,27.53,32.79,24.02,27.24
7/7/2020,12.97,26.06,31.01,23.26,26.74
7/8/2020,13.51,26.65,31.77,23.8,29.65
7/9/2020,14.05,25.03,30.18,23.4,27.11
7/10/2020,13.91,26.25,31.95,24.12,28.5
7/13/2020,13.21,25.3,31.39,23.49,26.45
7/14/2020,13.91,26.51,32.27,24.39,29.5
7/15/2020,13.77,29.41,33.98,25.07,31.56
7/16/2020,13.6,28.88,33.5,24.82,33.4
7/17/2020,13.86,29.14,33.52,25.03,33.9
7/20/2020,14.71,28.75,33.52,25.63,33.79
7/21/2020,14.4,30,34.54,25.79,33.62
7/22/2020,14.57,30.05,35.03,26.24,37.71
7/23/2020,13.89,30.19,34.86,25.29,37.6
7/24/2020,13.23,28.77,34.2,24.82,37.97
7/27/2020,14.48,29.69,34.25,25.34,42.21
7/28/2020,13.63,28.85,34.29,24.87,38.95
7/29/2020,14.51,30.68,36.28,25.78,42.6
7/30/2020,15.36,30.4,35.07,25.5,42.19
7/31/2020,15.1,29.51,34.97,26.11,41.45
8/3/2020,16,30.98,35.17,26.64,43.41
8/4/2020,16.69,31.54,35.11,26.94,42.28
8/5/2020,16.65,33.4,36.49,27.45,43.65
8/6/2020,16.59,33.4,36.69,28.01,43.45
8/7/2020,16.03,34.98,38.08,28.06,43.88
8/10/2020,16.04,36.12,38.16,28.31,45.99
8/11/2020,15.51,35.46,38.57,27.64,44.82
8/12/2020,17.07,35.9,38.77,28.76,47.74
8/13/2020,16.51,35.66,38.15,28.63,48.14
8/14/2020,16.45,35.57,38.25,28.61,47.42
8/17/2020,17.08,36.11,37.8,28.89,51.53
8/18/2020,16.79,35.08,37.26,29.06,51.42
8/19/2020,16.47,35.11,36.76,28.72,50.99
8/20/2020,16.04,34.64,36.63,28.98,50.81
8/21/2020,16.39,33.91,36.38,29.28,54.17
8/24/2020,16.85,34.93,38.27,30.18,54.61
8/25/2020,17.39,35.07,38.77,30.48,53.43
8/26/2020,17.58,34.37,38.47,31.41,52.37
8/27/2020,16.9,34.64,40.07,31.61,50.48
8/28/2020,17.86,35.51,40.94,32.23,50.29
8/31/2020,17.81,34.32,39.52,31.86,48.43
9/1/2020,18.81,35.54,40.02,32.77,52.74
9/2/2020,20.5,36.39,41.85,34.19,53.38
9/3/2020,17,33.23,39.33,30.64,46.8
9/4/2020,16.53,32.53,38.99,29.92,43.84
9/8/2020,14.17,30.67,36.22,27.46,43.09
9/9/2020,15.35,32.02,37.63,29.05,47.28
9/10/2020,14.71,30.8,36,27.54,46.33
9/11/2020,14.66,30.2,36.02,27.58,48.7
9/14/2020,15.58,32.53,37.96,28.68,50.99
9/15/2020,16.39,32.74,37.5,29.11,49.01
9/16/2020,15.89,33.7,38.28,28.77,53.14
9/17/2020,15.82,32.95,37.1,28.02,50.75
9/18/2020,15.08,32.66,36.18,27.04,49.36
9/21/2020,15.01,29.29,33.77,26.15,46.66
9/22/2020,15.55,29.93,32.69,26.92,51
9/23/2020,14.4,27.27,30.66,25.05,44.84
9/24/2020,14.82,27.28,30.82,25.26,46.13
9/25/2020,15.46,28.59,31.82,26.46,46.19
9/28/2020,16.72,30.75,34.01,27.8,51.33
9/29/2020,16.86,30.3,32.87,27.35,49.71
9/30/2020,16.88,30.6,33.87,27.96,52.62
10/1/2020,17.93,31.99,34.28,28.48,55.53
